timestamp,src,dest,freq,subtype,avg_sz,avg_rssi,std_rssi,avg_del,std_del
1549657967,8c:0d:76:64:69:31,90:70:65:2d:f5:af,4,5,302,-3,0,9141,14459.07
1549657970,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,31,8,193,-3,0,102490.53,104245.96
1549657973,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102401.93,104216.76
1549657976,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102373.14,104191.96
1549657976,8c:0d:76:64:69:31,90:70:65:2d:f5:af,6,5,302,-3,0,10709,18614.28
1549657979,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,20,8,193,-3,0,107787,113201.26
1549657982,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102401.38,104215.38
1549657985,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,31,8,193,-3,0,102404.4,104157.02
1549657988,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,29,8,193,-3,0,106064.79,109692.36
1549657988,8c:0d:76:64:69:31,90:70:65:2d:f5:af,7,5,302,-3,0,12391.33,25959.45
1549657991,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,31,8,193,-3,0,102401.17,104153.06
1549657994,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102397.93,104212.91
1549657997,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,31,8,193,-3,0,102390.9,104142.57
1549657997,8c:0d:76:64:69:31,90:70:65:2d:f5:af,9,5,302,-3,0,7793.5,12308.04
1549658000,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,27,8,193,-3,0,102404.46,104435.56
1549658000,8c:0d:76:64:69:31,d0:2b:20:c6:94:dd,2,5,302,-3,0,10215,0
1549658003,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,25,8,193,-3,0,102328.71,104532.17
1549658003,d0:2b:20:c6:94:dd,ff:ff:ff:ff:ff:ff,2,4,174,-2.5,0.71,10236,0
1549658003,8c:0d:76:64:69:31,d0:2b:20:c6:94:dd,2,5,302,-3,0,9996,0
1549658006,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,27,8,193,-3,0,102400.88,104429.13
1549658006,8c:0d:76:64:69:31,90:70:65:2d:f5:af,9,5,302,-3,0,6803.62,11693.75
1549658009,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,26,8,193,-3,0,102487.8,104602.05
1549658012,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102396.93,104210.36
1549658012,8c:0d:76:64:69:31,d0:2b:20:c6:94:dd,7,5,302,-3,0,7334.17,10351.14
1549658015,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,31,8,193,-3,0,102400.13,104151.46
1549658018,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102403.24,104216.84
1549658018,8c:0d:76:64:69:31,90:70:65:2d:f5:af,7,5,302,-3,0,7470,12755.02
1549658018,8c:0d:76:64:69:31,5c:41:5a:f8:0d:1c,4,5,302,-3,0,6915,8700.37
1549658021,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,31,8,193,-3,0,102405.63,104158.33
1549658024,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102396.9,104211.9
1549658027,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,105933.72,109479.32
1549658027,8c:0d:76:64:69:31,f0:18:98:10:ed:56,3,5,302,-3,0,19833,33213.83
1549658027,f0:18:98:10:ed:56,ff:ff:ff:ff:ff:ff,2,4,158,-5,0,1369,0
1549658030,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102401.31,104214.74
1549658033,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,20,8,193,-3,0,102395.05,105200.99
1549658036,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,31,8,193,-3,0,102394.47,104145.02
1549658036,8c:0d:76:64:69:31,90:70:65:2d:f5:af,4,5,302,-3,0,10676.33,17672.98
1549658039,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,32,8,193,-3,0,102405.94,104101.9
1549658039,8c:0d:76:64:69:31,58:e6:ba:08:78:16,2,5,302,-3,0,20990,0
1549658042,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,20,8,193,-3,0,102410.37,105216.88
1549658045,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,40,8,193,-3,0,105012.54,107646.17
1549658045,8c:0d:76:64:69:31,c0:a6:00:e7:3a:ea,3,5,302,-3,0,11669,20662.28
1549658045,8c:0d:76:64:69:31,90:70:65:2d:f5:af,4,5,302,-3,0,9685,15818.31
1549658048,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,24,8,193,-3,0,106858.43,111323.36
1549658048,f0:18:98:10:ed:56,ff:ff:ff:ff:ff:ff,2,4,158,-5,0,9295,0
1549658048,8c:0d:76:64:69:31,f0:18:98:10:ed:56,4,5,302,-3,0,30466.67,52629.58
1549658051,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,26,8,193,-3,0,102395.72,104509.18
1549658054,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102399.86,104213.72
1549658054,8c:0d:76:64:69:31,5c:41:5a:f8:0d:1c,5,5,302,-3,0,3357,3969.83
1549658057,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,31,8,193,-3,0,102401.17,104152.99
1549658057,8c:0d:76:64:69:31,90:70:65:2d:f5:af,5,5,302,-3,0,4517.75,5398.88
1549658060,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102396.14,104208.79
1549658063,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,26,8,193,-3,0,102328.32,104439.43
1549658066,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,27,8,193,-3,0,102407.31,104435.66
1549658066,8c:0d:76:64:69:31,90:70:65:2d:f5:af,3,5,302,-3,0,3108.5,4401.03
1549658069,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102402.03,104214.96
1549658069,f0:18:98:10:ed:56,ff:ff:ff:ff:ff:ff,1,4,158,-4,0,0,0
1549658069,8c:0d:76:64:69:31,f0:18:98:10:ed:56,6,5,302,-3,0,6976.6,10799.87
1549658072,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,31,8,193,-3,0,102400.2,104150.85
1549658075,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102398.21,104215
1549658075,8c:0d:76:64:69:31,90:70:65:2d:f5:af,2,5,302,-3,0,3801,0
1549658078,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,31,8,193,-3,0,102401.4,104152.03
1549658081,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102399.72,104212.33
1549658084,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,27,8,193,-3,0,102430.92,104459.83
1549658087,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102364.52,104178.79
1549658087,8c:0d:76:64:69:31,90:70:65:2d:f5:af,7,5,302,-3,0,7573.17,12714.61
1549658090,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,31,8,193,-3,0,102392.17,104142.64
1549658090,f0:18:98:10:ed:56,ff:ff:ff:ff:ff:ff,2,4,158,-5,0,10218,0
1549658090,8c:0d:76:64:69:31,f0:18:98:10:ed:56,2,5,302,-3,0,10222,0
1549658093,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,25,8,193,-3,0,102453.54,104657.37
1549658096,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,28,8,193,-3,0,102403.37,104367.22
1549658096,8c:0d:76:64:69:31,90:70:65:2d:f5:af,12,5,302,-3,0,6651.55,11803.35
1549658099,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102405.45,104218.15
1549658102,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102405.07,104218.62
1549658105,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,105931.14,109471.93
1549658105,8c:0d:76:64:69:31,90:70:65:2d:f5:af,4,5,302,-3,0,5459.33,7288.15
1549658108,8c:0d:76:64:69:31,90:70:65:2d:f5:af,5,5,302,-3,0,3572.75,4183.38
1549658108,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102331.21,104143.31
1549658108,f0:18:98:10:ed:56,ff:ff:ff:ff:ff:ff,2,4,158,-5,0,10353,0
1549658111,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,31,8,193,-3,0,102395.93,104146.63
1549658114,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102392.72,104205.23
1549658114,8c:0d:76:64:69:31,58:e6:ba:08:78:16,1,5,302,-3,0,0,0
1549658117,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,31,8,193,-3,0,102412.57,104164.01
1549658117,8c:0d:76:64:69:31,90:70:65:2d:f5:af,9,5,302,-3,0,6109.75,8411.26
1549658120,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102404.14,104218.05
1549658120,8c:0d:76:64:69:31,5c:41:5a:f8:0d:1c,5,5,302,-3,0,3139.25,3643.46
1549658120,8c:0d:76:64:69:31,d0:2b:20:c6:94:dd,2,5,302,-3,0,10108,0
1549658123,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,21,8,193,-3,0,102437.35,105099.17
1549658126,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,32,8,193,-3,0,102408.9,104101.89
1549658126,8c:0d:76:64:69:31,90:70:65:2d:f5:af,3,5,302,-3,0,3601.5,5104.63
1549658129,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,27,8,193,-3,0,102399.81,104428.26
1549658132,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102401.9,104217.4
1549658135,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,31,8,193,-3,0,102406.2,104158.08
1549658135,8c:0d:76:64:69:31,90:70:65:2d:f5:af,2,5,302,-3,0,3547,0
1549658138,8c:0d:76:64:69:31,90:70:65:2d:f5:af,2,5,302,-3,0,3751,0
1549658138,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102398.31,104211.06
1549658141,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,31,8,193,-3,0,102396.3,104146.91
1549658144,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102406.72,104219.44
1549658144,8c:0d:76:64:69:31,b8:53:ac:95:d8:dc,2,5,302,-3,0,10409,0
1549658147,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102401.38,104214.53
1549658147,8c:0d:76:64:69:31,90:70:65:2d:f5:af,7,5,302,-3,0,12277.67,25232.03
1549658150,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,21,8,193,-3,0,102395.6,105055.76
1549658150,f0:18:98:10:ed:56,ff:ff:ff:ff:ff:ff,2,4,158,-5.5,0.71,9873,0
1549658150,8c:0d:76:64:69:31,f0:18:98:10:ed:56,2,5,302,-3,0,9868,0
1549658153,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102399.76,104213.1
1549658156,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,32,8,193,-3,0,102398.94,104095.67
1549658156,8c:0d:76:64:69:31,90:70:65:2d:f5:af,9,5,302,-3,0,5336.38,7454.45
1549658159,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,31,8,193,-3,0,102402.57,104153.23
1549658162,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,29,8,193,-3,0,102419.32,104301.27
1549658165,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,32,8,193,-3,0,102395.32,104088.47
1549658165,8c:0d:76:64:69:31,90:70:65:2d:f5:af,4,5,302,-3,0,5680.67,7887.34
1549658168,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,25,8,193,-3,0,102401.5,104604.23
1549658171,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,32,8,193,-3,0,102406.71,104101.73
1549658174,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102372.59,104185.24
1549658177,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,31,8,193,-3,0,102394.33,104155.97
1549658177,8c:0d:76:64:69:31,90:70:65:2d:f5:af,9,5,302,-3,0,6653.38,9407.79
1549658177,8c:0d:76:64:69:31,c0:a6:00:e7:3a:ea,6,5,302,-3,0,4196.8,5097.19
1549658180,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,19,8,193,-3,0,108099.5,113817.11
1549658183,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,29,8,193,-3,0,102400.25,104280.96
1549658186,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,29,8,193,-3,0,106056.18,109715.42
1549658186,8c:0d:76:64:69:31,d0:d2:b0:0c:4e:5f,1,5,302,-3,0,0,0
1549658186,8c:0d:76:64:69:31,90:70:65:2d:f5:af,12,5,302,-3,0,8614.18,14913.87
1549658189,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,31,8,193,-3,0,102403.6,104155.93
1549658192,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102402.03,104214.71
1549658195,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,31,8,193,-3,0,102400.67,104153.31
1549658195,8c:0d:76:64:69:31,90:70:65:2d:f5:af,7,5,302,-3,0,7080.67,9919.07
1549658198,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,29,8,193,-3,0,105971.61,109648.46
1549658201,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102401.72,104235.06
1549658204,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102401.62,104271.52
1549658207,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,20,8,193,-3,0,102412.53,105230
1549658207,8c:0d:76:64:69:31,90:70:65:2d:f5:af,5,5,302,-3,0,3313,3850.79
1549658210,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,31,8,193,-3,0,102396.47,104148.96
1549658210,8c:0d:76:64:69:31,5c:41:5a:f8:0d:1c,5,5,302,-3,0,3496,4074.97
1549658213,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102393.55,104206.26
1549658216,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,31,8,193,-3,0,102406.9,104158.99
1549658216,8c:0d:76:64:69:31,d0:2b:20:c6:94:dd,2,5,302,-3,0,10227,0
1549658216,8c:0d:76:64:69:31,90:70:65:2d:f5:af,7,5,302,-3,0,6927.83,11040.59
1549658219,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,31,8,193,-3,0,102395.77,104147.95
1549658222,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102403.97,104218.55
1549658225,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,26,8,193,-3,0,102405.52,104517.38
1549658228,8c:0d:76:64:69:31,90:70:65:2d:f5:af,11,5,302,-3,0,9062.8,15145.64
1549658228,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,33,8,193,-3,0,102396.5,104036.89
1549658231,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102404.55,104219
1549658231,f0:18:98:10:ed:56,ff:ff:ff:ff:ff:ff,2,4,158,-5,0,9364,0
1549658231,8c:0d:76:64:69:31,f0:18:98:10:ed:56,16,5,302,-3,0,9709.47,14955.58
1549658234,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,31,8,193,-3,0,102394.37,104144.94
1549658237,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,20,8,193,-3,0,102399.05,105205.15
1549658237,8c:0d:76:64:69:31,90:70:65:2d:f5:af,9,5,302,-3,0,6777,12144.56
1549658240,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,105928.86,109462.15
1549658243,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102407.55,104221.51
1549658246,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,31,8,193,-3,0,102400.97,104157
1549658246,8c:0d:76:64:69:31,90:70:65:2d:f5:af,13,5,302,-3,0,5805.58,7432.27
1549658249,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102395.86,104210.39
1549658252,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,105931.66,109476.45
1549658255,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,27,8,193,-3,0,102393.96,104423.37
1549658255,8c:0d:76:64:69:31,90:70:65:2d:f5:af,3,5,302,-3,0,3467.5,4911.73
1549658258,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,31,8,193,-3,0,102395.67,104146.42
1549658261,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102395.1,104212.08
1549658264,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,26,8,193,-3,0,102413.6,104528.33
1549658267,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,26,8,193,-3,0,102411.56,104526.3
1549658267,8c:0d:76:64:69:31,d0:2b:20:c6:94:dd,2,5,302,-3,0,10257,0
1549658267,8c:0d:76:64:69:31,90:70:65:2d:f5:af,5,5,302,-3,0,4037.5,4769.45
1549658270,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,25,8,193,-3,0,102396.5,104598.93
1549658273,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,31,8,193,-3,0,102404.13,104154.93
1549658276,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102439.86,104253.34
1549658276,8c:0d:76:64:69:31,90:70:65:2d:f5:af,7,5,302,-3,0,7306.17,11809.54
1549658279,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,31,8,193,-3,0,102403.33,104163.95
1549658282,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102404.76,104217.97
1549658285,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,33,8,193,-3,0,102397.84,104036.48
1549658285,8c:0d:76:64:69:31,90:70:65:2d:f5:af,8,5,302,-3,0,6441.43,10045.38
1549658288,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102405.21,104217.92
1549658288,8c:0d:76:64:69:31,1a:21:7b:3d:52:21,1,5,302,-3,0,0,0
1549658291,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,26,8,193,-3,0,102394.04,104506.89
1549658294,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,20,8,193,-3,0,102411.79,105218.19
1549658294,8c:0d:76:64:69:31,58:e6:ba:08:78:16,2,5,302,-3,0,21221,0
1549658297,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,31,8,193,-3,0,102329.63,104080.46
1549658297,8c:0d:76:64:69:31,90:70:65:2d:f5:af,15,5,302,-3,0,6320.21,9116.16
1549658300,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,26,8,193,-3,0,102398.12,104510.12
1549658303,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102484.83,104299.92
1549658306,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102401.76,104214.79
1549658306,8c:0d:76:64:69:31,90:70:65:2d:f5:af,2,5,302,-3,0,3814,0
1549658309,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,31,8,193,-3,0,102398.97,104149.7
1549658312,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,33,8,193,-3,0,102398.06,104036.76
1549658312,8c:0d:76:64:69:31,c0:a6:00:e7:3a:ea,7,5,302,-3,0,4212.67,5121.39
1549658315,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,27,8,193,-3,0,102405.54,104433.96
1549658315,8c:0d:76:64:69:31,f0:18:98:10:ed:56,1,5,302,-3,0,0,0
1549658315,8c:0d:76:64:69:31,90:70:65:2d:f5:af,9,5,302,-3,0,5294.88,7927.16
1549658318,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,31,8,193,-3,0,102401.27,104151.94
1549658321,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102395.66,104208.15
1549658324,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,21,8,193,-3,0,102392.65,105052.82
1549658358,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,20,8,193,-3,0,102396.21,105202.17
1549658361,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,26,8,193,-3,0,102395.08,104506.66
1549658364,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,28,8,193,-3,0,109976.63,115447.74
1549658364,8c:0d:76:64:69:31,d0:2b:20:c6:94:dd,2,5,302,-3,0,10188,0
1549658364,8c:0d:76:64:69:31,d0:d2:b0:0c:4e:5f,3,5,302,-3,0,3116,4414.28
1549658367,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102407.72,104221.12
1549658367,8c:0d:76:64:69:31,90:70:65:2d:f5:af,4,5,302,-3,0,3147,3859.46
1549658370,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,105929.59,109466.67
1549658373,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102400,104214.52
1549658376,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,31,8,193,-3,0,102403.53,104154.22
1549658376,8c:0d:76:64:69:31,90:70:65:2d:f5:af,4,5,302,-3,0,9700,15654.32
1549658379,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,29,8,193,-3,0,109714.64,114916.01
1549658382,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,28,8,193,-3,0,102408.33,104362.25
1549658385,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,29,8,193,-3,0,102404.29,104286.53
1549658385,8c:0d:76:64:69:31,90:70:65:2d:f5:af,9,5,302,-3,0,8210.25,15772.5
1549658388,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,26,8,193,-3,0,102396.04,104509.5
1549658391,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102397.86,104211.73
1549658394,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,105931.66,109473.6
1549658397,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,29,8,193,-3,0,106060.86,109729.09
1549658397,8c:0d:76:64:69:31,90:70:65:2d:f5:af,4,5,302,-3,0,3353.67,4114.36
1549658400,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,31,8,193,-3,0,102404.4,104155.87
1549658403,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,27,8,193,-3,0,102365.12,104394.86
1549658406,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102398.66,104211.37
1549658406,8c:0d:76:64:69:31,f0:18:98:10:ed:56,6,5,302,-3,0,10698.6,17734.35
1549658406,8c:0d:76:64:69:31,90:70:65:2d:f5:af,9,5,302,-3,0,7737.12,11140.8
1549658409,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,31,8,193,-3,0,102396.83,104147.55
1549658412,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-2.97,0.18,102396.21,104210.08
1549658415,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,20,8,193,-3,0,107784.32,113193.39
1549658418,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102399.83,104212.43
1549658418,8c:0d:76:64:69:31,90:70:65:2d:f5:af,8,5,302,-3,0,12283.57,27102.16
1549658421,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,31,8,193,-3,0,102335.3,104086.4
1549658424,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102397.72,104210.28
1549658427,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,31,8,193,-3,0,105811.77,109241.73
1549658427,8c:0d:76:64:69:31,90:70:65:2d:f5:af,2,5,302,-3,0,3726,0
1549658430,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102401.48,104215.55
1549658433,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,31,8,193,-3,0,102397.23,104148.86
1549658436,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,27,8,193,-3,0,102401.31,104431.43
1549658436,8c:0d:76:64:69:31,90:70:65:2d:f5:af,8,5,302,-3,0,5608.43,8297.37
1549658439,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,30,8,193,-3,0,102404.17,104217.91
1549658442,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,31,8,193,-3,0,102395.1,104147.37
1549658445,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,19,8,193,-3,0,108090.28,113818.53
1549658448,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,31,8,193,-3,0,102405.77,104157.26
1549658448,8c:0d:76:64:69:31,90:70:65:2d:f5:af,9,5,302,-3,0,9279.12,18674.38
1549658448,8c:0d:76:64:69:31,c0:a6:00:e7:3a:ea,4,5,302,-3,0,7263.33,11311.78
1549658451,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,31,8,193,-3,0,102402.73,104153.49
1549658454,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,32,8,193,-3,0,102401.52,104095.5
1549658457,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,23,8,193,-2.96,0.21,102510.73,104926.28
1549658457,8c:0d:76:64:69:31,90:70:65:2d:f5:af,12,5,302,-3,0,5601.73,7998.44
1549658457,8c:0d:76:64:69:31,d0:2b:20:c6:94:dd,2,5,302,-3,0,10099,0
1549658460,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,23,8,193,-3,0,102395.36,104805.06
1549658463,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,41,8,193,-3,0,102427.8,103733.52
1549658463,8c:0d:76:64:69:31,d0:2b:20:c6:94:dd,2,5,302,-3,0,10063,0
1549658466,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,31,8,193,-3,0,102398.8,104151.28
1549658466,8c:0d:76:64:69:31,d0:2b:20:c6:94:dd,2,5,302,-3,0,10202,0
1549658466,8c:0d:76:64:69:31,90:70:65:2d:f5:af,7,5,302,-3,0,7425.33,12547.36
1549658469,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,32,8,193,-3,0,102398.68,104092.6
1549658472,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,29,8,193,-3,0,106056.54,109724.14
1549658475,8c:0d:76:64:69:31,ff:ff:ff:ff:ff:ff,20,8,193,-3,0,102507,105317.6
