timestamp,src,dest,type,freq,avg_sz,std_sz,avg_del,std_del
1549658021,0,ffff,3,5,64.8,0.45,238056.5,119040.01
1549658021,5408,0,2,3,26,0,504938,701650.75
1549658021,5408,0,1,1,59,0,0,0
1549658024,700a,0,2,11,26,0,294119.6,103118.61
1549658024,0,1c7c,1,8,63.25,2.49,287389.43,477501.12
1549658024,b88f,1c7c,2,1,26,0,0,0
1549658027,700a,0,2,13,26,0,245366.58,1590.31
1549658027,0,1c7c,1,4,63.5,2.89,417476.67,689472.56
1549658027,5408,0,2,1,26,0,0,0
1549658030,700a,0,2,12,26,0,266441.36,71063.14
1549658030,b88f,0,1,10,62.4,4.4,119195.11,339238.85
1549658030,b88f,1c7c,2,4,26,0,346040.67,582247.56
1549658033,700a,0,2,8,26,0,315019.57,119483.38
1549658033,b88f,1c7c,2,3,26,0,501812,697245.47
1549658033,5408,0,2,1,26,0,0,0
1549658036,700a,0,2,13,26,0,245324,951.12
1549658036,0,b88f,1,4,69,1.15,670502,396312.5
1549658036,1c7c,ffff,3,1,64,0,0,0
1549658039,700a,0,2,15,26,0,210525.79,128034.09
1549658039,b88f,1c7c,2,27,26,0,22534.31,8540.94
1549658039,b88f,1c7c,1,1,68,0,0,0
1549658042,b88f,1c7c,2,2,26,0,1005629,0
1549658042,ffff,ffff,0,11,0,0,233714.8,107645.66
1549658042,700a,0,2,10,26,0,245587.56,888.06
1549658045,700a,0,2,11,26,0,269523.5,77557.69
1549658045,0,1c7c,1,6,63.5,2.74,494552.4,653500.1
1549658045,5408,0,2,1,26,0,0,0
1549658048,ffff,ffff,0,28,0,0,109198.93,101530.77
1549658048,b88f,0,3,1,71,0,0,0
1549658048,b88f,1c7c,2,1,26,0,0,0
1549658051,700a,0,2,12,26,0,264500.18,63314.52
1549658051,1c7c,0,3,1,69,0,0,0
1549658051,1c7c,ffff,3,1,64,0,0,0
1549658054,700a,0,2,12,26,0,245281.73,1435.15
1549658054,ffff,ffff,0,11,0,0,269927.9,77824.33
1549658057,700a,0,2,13,26,0,245094.83,735.17
1549658057,b88f,1c7c,2,1,26,0,0,0
1549658057,5408,0,2,1,26,0,0,0
1549658060,700a,0,2,11,26,0,293299.7,100663.62
1549658060,0,700a,1,1,68,0,0,0
1549658060,200a,0,2,1,26,0,0,0
1549658063,700a,0,2,8,26,0,245114.29,801.81
1549658063,b88f,1c7c,2,1,26,0,0,0
1549658063,5408,0,2,1,26,0,0,0
1549658066,700a,0,2,8,26,0,280090.14,92733.61
1549658066,b88f,0,1,2,68,0,51395,0
1549658066,b88f,0,3,1,71,0,0,0
1549658069,0,b88f,1,3,63.67,4.51,467822,649039.17
1549658069,b88f,1c7c,2,3,26,0,502941,696972.53
1549658069,5408,0,1,1,67,0,0,0
1549658072,700a,0,2,12,26,0,245455,1980.34
1549658072,b88f,0,1,3,65,5.2,512317.5,718343.42
1549658072,b88f,1c7c,2,2,26,0,8712,0
1549658075,700a,0,2,13,26,0,245406.25,2287.73
1549658075,b88f,1c7c,2,2,26,0,8126,0
1549658075,1c7c,0,1,2,63,5.66,42016,0
1549658078,700a,0,2,12,26,0,267466.36,74054.67
1549658078,0,1c7c,1,2,63.5,3.54,19626,0
1549658081,ffff,ffff,0,24,0,0,127585.65,114076.93
1549658081,b88f,1c7c,2,1,26,0,0,0
1549658081,1c7c,0,1,4,63,4.62,421457.33,651924.94
1549658084,0,ffff,3,1,64,0,0,0
1549658084,ffff,ffff,0,24,0,0,107972.13,112308.42
1549658084,700a,0,2,11,26,0,269687.8,77453.68
1549658087,700a,0,2,12,26,0,267853.55,73675.26
1549658087,1c7c,0,1,4,63,4.62,423082.33,661232.12
1549658087,0,1c7c,1,4,63.5,2.89,416001.67,685894.44
1549658090,1c7c,0,1,6,63,4.38,499324,630168.55
1549658090,700a,0,2,10,26,0,325903,170044.27
1549658093,5408,0,2,1,26,0,0,0
1549658093,0,1c7c,1,4,63.5,2.89,415905.67,686833.78
1549658093,0,4c10,1,1,68,0,0,0
1549658096,700a,0,2,13,26,0,245092.42,1540.11
1549658096,0,ffff,3,1,64,0,0,0
1549658096,0,1c7c,1,2,63.5,3.54,20015,0
1549658099,700a,0,2,10,26,0,326832.89,173138.92
1549658099,5408,0,2,1,26,0,0,0
1549658099,b88f,1c7c,2,1,26,0,0,0
1549658102,700a,0,2,10,26,0,301962.89,169754.91
1549658102,1c7c,0,1,3,64.33,4.62,633740,838249.63
1549658102,1c7c,ffff,3,1,64,0,0,0
1549658105,700a,0,2,12,26,0,267581.09,74026.16
1549658105,5408,0,2,1,26,0,0,0
1549658105,b88f,1c7c,2,1,26,0,0,0
1549658108,700a,0,2,13,26,0,244854.5,1751.51
1549658108,1c7c,0,3,1,69,0,0,0
1549658108,1c7c,0,1,4,63,4.62,439576.67,686575.76
1549658111,1c7c,0,3,1,69,0,0,0
1549658111,5408,0,2,1,26,0,0,0
1549658111,b88f,1c7c,2,1,26,0,0,0
1549658114,700a,0,2,12,26,0,245237.36,802.68
1549658114,ffff,ffff,0,12,0,0,267430.64,74149.83
1549658114,0,ffff,3,1,64,0,0,0
1549658117,ffff,ffff,0,13,0,0,229291.42,155795.64
1549658117,b88f,1c7c,2,1,26,0,0,0
1549658117,1c7c,ffff,3,1,64,0,0,0
1549658120,700a,0,2,10,26,0,270778.33,77256.94
1549658120,ffff,ffff,0,12,0,0,221432.27,72462.24
1549658120,0,700a,1,1,68,0,0,0
1549658123,700a,0,2,11,26,0,245412.9,1175.82
1549658123,b88f,1c7c,2,1,26,0,0,0
1549658123,0,cda3,1,2,82.5,6.36,285766,0
1549658126,0,cda3,1,7,86,17.33,232211.83,126295.99
1549658126,700a,0,2,12,26,0,245216.27,745.72
1549658126,1c7c,0,1,4,63,4.62,423561.67,659457.37
1549658129,700a,0,2,12,26,0,266385.18,72167.14
1549658129,5408,0,2,4,26,0,2513.33,665.25
1549658129,b88f,1c7c,2,1,26,0,0,0
1549658132,700a,0,2,13,26,0,245358.42,2543.02
1549658132,0,1c7c,1,2,63.5,3.54,19388,0
1549658132,0,4c10,1,1,68,0,0,0
1549658135,1c7c,ffff,3,1,64,0,0,0
1549658135,0,0,0,1,0,0,0,0
1549658135,0,1c7c,1,2,63.5,3.54,20626,0
1549658138,700a,0,2,11,26,0,245127.1,1049.45
1549658138,1c7c,0,1,6,63,4.38,499375.2,628064.28
1549658138,0,1c7c,1,6,63.5,2.74,495128,652523.83
1549658141,700a,0,2,10,26,0,271542.78,78660.52
1549658141,5408,0,2,4,26,0,2504.33,760.48
1549658141,1c7c,0,1,4,63,4.62,422274,659376.96
1549658144,700a,0,2,13,26,0,245406.83,1340.38
1549658144,0,ffff,3,1,64,0,0,0
1549658144,0,1c7c,1,4,63.5,2.89,826790.67,1395237.75
1549658147,700a,0,2,12,26,0,245262.36,866.93
1549658147,0,0,0,1,0,0,0,0
1549658147,0,1c7c,1,4,63.5,2.89,415497,692497.44
1549658150,700a,0,2,9,26,0,305032.12,111119.92
1549658150,0,700a,1,1,68,0,0,0
1549658150,5408,0,1,1,68,0,0,0
1549658153,700a,0,2,13,26,0,245136.67,3157.21
1549658153,b88f,1c7c,2,1,26,0,0,0
1549658153,1c7c,0,1,2,63,5.66,44375,0
1549658156,700a,0,2,12,26,0,245375.18,887.7
1549658156,ffff,ffff,0,14,0,0,207529.31,83187.66
1549658159,700a,0,2,13,26,0,245199,1690.77
1549658159,b88f,1c7c,2,1,26,0,0,0
1549658159,5408,0,2,1,26,0,0,0
1549658162,700a,0,2,11,26,0,246872.2,5765.23
1549658162,ffff,ffff,0,12,0,0,224421.18,131241.77
1549658162,0,700a,1,1,68,0,0,0
1549658165,700a,0,2,11,26,0,269861.5,77068.83
1549658165,5408,0,1,1,68,0,0,0
1549658168,700a,0,2,12,26,0,267582.36,73937.12
1549658168,1c7c,0,1,4,63,4.62,437537.67,691609.96
1549658168,1c7c,0,3,2,69,0,5376,0
1549658171,700a,0,2,12,26,0,264065.09,62405.38
1549658171,1c7c,0,3,1,69,0,0,0
1549658171,1c7c,0,1,4,63,4.62,407725.67,637924.51
1549658174,700a,0,2,14,26,0,226500,67517.87
1549658174,5408,0,2,2,26,0,2870,0
1549658174,0,ffff,3,1,64,0,0,0
1549658177,700a,0,2,12,26,0,245421.18,895.56
1549658177,0,1c7c,1,2,63.5,3.54,15577,0
1549658177,b88f,1c7c,2,1,26,0,0,0
1549658180,700a,0,2,8,26,0,278389.14,88418.25
1549658180,5408,0,2,1,26,0,0,0
1549658180,0,700a,1,1,68,0,0,0
1549658183,700a,0,2,13,26,0,245105.25,618.73
1549658183,0,1c7c,1,2,63.5,3.54,19535,0
1549658183,b88f,1c7c,2,1,26,0,0,0
1549658186,700a,0,2,11,26,0,269784.6,77954.01
1549658186,0,1c7c,1,4,62.25,2.5,818214.33,691904.41
1549658186,5408,0,2,1,26,0,0,0
1549658189,0,1c7c,1,1,66,0,0,0
1549658189,700a,0,2,13,26,0,245334.33,642.46
1549658189,b88f,1c7c,2,1,26,0,0,0
1549658192,700a,0,1,1,81,0,0,0
1549658192,5408,0,2,3,26,0,4124,1756.45
1549658192,1c7c,ffff,3,1,64,0,0,0
1549658195,700a,0,2,10,26,0,245445,1121.87
1549658195,ffff,ffff,0,10,0,0,245305.89,106344.81
1549658195,b88f,1c7c,2,1,26,0,0,0
1549658198,700a,0,2,14,26,0,264028.38,67910.41
1549658198,ffff,ffff,0,18,0,0,201830.12,90702.66
1549658198,5408,0,2,1,26,0,0,0
1549658201,700a,0,2,12,26,0,266841.27,71177.57
1549658201,0,700a,1,1,68,0,0,0
1549658201,b88f,1c7c,2,1,26,0,0,0
1549658204,700a,0,2,13,26,0,245416.67,749.51
1549658204,5408,0,2,4,26,0,2450.67,786.06
1549658204,0,ffff,3,1,64,0,0,0
1549658207,700a,0,2,9,26,0,214588,85558.74
1549658207,b88f,1c7c,2,1,26,0,0,0
1549658207,1c7c,ffff,3,1,64,0,0,0
1549658210,700a,0,2,11,26,0,293300.2,153434.77
1549658210,3b94,0,9,1,26,0,0,0
1549658210,5408,0,2,1,26,0,0,0
1549658213,700a,0,2,13,26,0,245697.67,1485.71
1549658213,0,1c7c,1,6,63.5,2.74,493752,652818.44
1549658213,b88f,1c7c,2,1,26,0,0,0
1549658216,700a,0,2,12,26,0,267306.45,74352.34
1549658216,0,1c7c,1,2,63.5,3.54,14370,0
1549658216,5408,0,2,1,26,0,0,0
1549658219,700a,0,2,12,26,0,245261.45,570.33
1549658219,0,1c7c,1,2,63.5,3.54,16874,0
1549658219,b88f,1c7c,2,1,26,0,0,0
1549658222,1c7c,ffff,3,1,64,0,0,0
1549658222,0,700a,1,3,72.33,7.51,246064,405.88
1549658222,5408,0,2,1,26,0,0,0
1549658225,700a,0,2,13,26,0,245323.42,993.71
1549658225,b88f,1c7c,2,1,26,0,0,0
1549658225,0,ffff,3,1,64,0,0,0
1549658228,ffff,ffff,0,13,0,0,224689.75,62150.28
1549658228,5408,0,2,1,26,0,0,0
1549658228,0,ffff,3,7,65,0,150413.5,49991.28
1549658231,700a,0,2,12,26,0,264615.18,64329.32
1549658231,b88f,1c7c,2,1,26,0,0,0
1549658231,0,700a,1,1,68,0,0,0
1549658234,700a,0,2,12,26,0,267625.09,73882.97
1549658234,5408,0,2,1,26,0,0,0
1549658237,700a,0,2,8,26,0,245161.43,782.78
1549658237,1c7c,0,1,2,63,5.66,40622,0
1549658237,0,1c7c,1,2,63.5,3.54,15624,0
1549658240,700a,0,2,11,26,0,293338.7,151848.59
1549658240,0,700a,1,1,68,0,0,0
1549658240,5408,0,2,1,26,0,0,0
1549658243,700a,0,2,13,26,0,245258.67,591.75
1549658243,ffff,ffff,0,11,0,0,294311.1,148891.86
1549658243,b88f,1c7c,2,1,26,0,0,0
1549658246,700a,0,2,13,26,0,245270.75,760.38
1549658246,ffff,ffff,0,14,0,0,226499.92,111734.59
1549658246,5408,0,2,2,26,0,4372,0
1549658249,700a,0,2,12,26,0,245322.27,1923.79
1549658249,ffff,ffff,0,14,0,0,207580.46,68971.27
1549658249,b88f,1c7c,2,1,26,0,0,0
1549658252,700a,0,1,1,81,0,0,0
1549658252,1c7c,ffff,3,1,64,0,0,0
1549658252,5408,0,2,1,26,0,0,0
1549658255,700a,0,2,11,26,0,245299.2,3002
1549658255,1c7c,0,1,4,61,4,16661,19440.68
1549658255,0,1c7c,1,1,61,0,0,0
1549658258,0,ffff,3,1,64,0,0,0
1549658258,ffff,ffff,0,16,0,0,138227.07,140930.07
1549658258,5408,0,2,1,26,0,0,0
1549658261,700a,0,2,12,26,0,266602.82,70286.08
1549658261,0,700a,1,1,68,0,0,0
1549658261,b88f,1c7c,2,1,26,0,0,0
1549658264,700a,0,2,11,26,0,245163,1015.65
1549658264,ffff,ffff,0,11,0,0,220613,60424.5
1549658264,5408,0,2,1,26,0,0,0
1549658267,700a,0,2,13,26,0,245083.42,1404.92
1549658267,0,ffff,3,1,64,0,0,0
1549658267,1c7c,ffff,3,1,64,0,0,0
1549658270,700a,0,2,11,26,0,269138.1,75830.99
1549658270,5408,0,2,1,26,0,0,0
1549658270,0,700a,1,1,68,0,0,0
1549658273,700a,0,2,13,26,0,245697.17,1338.67
1549658273,0,ffff,3,1,64,0,0,0
1549658273,b88f,1c7c,2,1,26,0,0,0
1549658276,700a,0,2,13,26,0,245208.75,2108.16
1549658276,ffff,ffff,0,13,0,0,245300.33,101213.77
1549658276,5408,0,2,1,26,0,0,0
1549658279,700a,0,2,8,26,0,315269.57,119673.24
1549658279,0,0,0,1,0,0,0,0
1549658282,700a,0,2,15,26,0,193760.86,100013.03
1549658282,1c7c,ffff,3,1,64,0,0,0
1549658282,5408,0,2,1,26,0,0,0
1549658285,700a,0,2,11,26,0,294551.4,103729.18
1549658288,1c7c,0,1,2,63,5.66,39496,0
1549658288,700a,0,2,13,26,0,245240.75,805.25
1549658288,5408,0,2,2,26,0,2872,0
1549658291,0,ffff,3,3,65,0,142564,114449.48
1549658291,ffff,fffe,3,1,26,0,0,0
1549658291,b88f,1c7c,2,1,26,0,0,0
1549658294,700a,0,2,9,26,0,306812.75,113400.27
1549658294,5408,0,2,1,26,0,0,0
1549658297,700a,0,2,11,26,0,245375.2,1321.33
1549658297,0,ffff,1,1,68,0,0,0
1549658297,0,ffff,3,1,64,0,0,0
1549658300,0,ffff,1,1,68,0,0,0
1549658300,1c7c,0,3,1,69,0,0,0
1549658300,5408,0,2,1,26,0,0,0
1549658303,700a,0,2,12,26,0,267681.64,73800.82
1549658303,0,1c7c,1,5,63,2.74,313130,597716.13
1549658303,b88f,1c7c,2,2,26,0,1863,0
1549658306,700a,0,2,12,26,0,267729.36,73793.91
1549658306,5408,0,2,1,26,0,0,0
1549658309,ffff,ffff,0,14,0,0,226567.38,52305.8
1549658309,700a,0,2,12,26,0,245419,1938.67
1549658309,b88f,1c7c,2,1,26,0,0,0
1549658312,700a,0,2,12,26,0,266112.09,69330.12
1549658312,1c7c,0,1,2,63,5.66,38498,0
1549658312,5408,0,2,1,26,0,0,0
1549658315,700a,0,2,11,26,0,245525.1,1609.81
1549658315,1c7c,ffff,3,1,64,0,0,0
1549658315,0,1c7c,1,4,63.5,2.89,415205.67,681240.41
1549658318,700a,0,2,11,26,0,245000.9,2767.37
1549658318,0,1c7c,1,2,63.5,3.54,14507,0
1549658318,5408,0,2,1,26,0,0,0
1549658321,700a,0,2,11,26,0,268811.9,75365.09
1549658321,0,ffff,3,2,65,0,331174,0
1549658321,b88f,1c7c,2,1,26,0,0,0
1549658324,700a,0,2,10,26,0,272637.67,81237.81
1549658324,0,1c7c,1,4,63.5,2.89,220279.33,345821.5
1549658324,5408,0,2,1,26,0,0,0
1549658358,700a,0,2,8,26,0,245609.43,3596.96
1549658358,ffff,ffff,0,10,0,0,191029.89,73786.97
1549658358,b88f,1c7c,2,1,26,0,0,0
1549658361,700a,0,2,11,26,0,245188,654.6
1549658361,0,ffff,1,1,64,0,0,0
1549658361,5408,0,2,1,26,0,0,0
1549658364,700a,0,2,9,26,0,364652.75,336463.07
1549658364,b88f,1c7c,2,1,26,0,0,0
1549658364,1c7c,ffff,1,1,64,0,0,0
1549658367,ffff,ffff,0,32,0,0,99418.97,106819.19
1549658367,0,1c7c,3,5,63,2.74,608851.5,681470.29
1549658367,5408,0,2,1,26,0,0,0
1549658370,700a,0,2,13,26,0,225968.17,64353.93
1549658370,cda3,700a,3,1,104,0,0,0
1549658370,5408,0,3,1,67,0,0,0
1549658373,1c7c,0,3,4,63,4.62,832406.33,1362337.04
1549658373,cda3,700a,3,1,68,0,0,0
1549658376,700a,0,2,14,26,0,226794.92,118138
1549658376,cda3,700a,3,3,76.67,7.51,486992.5,682884.84
1549658376,b88f,1c7c,2,1,26,0,0,0
1549658379,ffff,ffff,0,23,0,0,128676.14,121043.97
1549658379,0,1c7c,3,4,63.5,2.89,415115.67,690829.89
1549658379,5408,0,2,1,26,0,0,0
1549658382,700a,0,2,10,26,0,272538.56,142705.33
1549658382,b88f,1c7c,2,1,26,0,0,0
1549658382,1c7c,0,3,4,63,4.62,424188.67,660688.06
1549658385,700a,0,3,1,75,0,0,0
1549658385,1c7c,0,3,3,64.33,4.62,613301,811847.68
1549658385,5408,0,2,1,26,0,0,0
1549658388,700a,0,2,7,26,0,286747.33,100596.99
1549658388,1c7c,0,3,2,63,5.66,43375,0
1549658388,0,1c7c,3,2,63.5,3.54,22027,0
1549658391,700a,0,2,13,26,0,245976.33,2411.05
1549658391,5408,0,2,1,26,0,0,0
1549658391,0,1c7c,3,2,63.5,3.54,19500,0
1549658394,700a,0,2,9,26,0,364438.75,337245.81
1549658394,0,1c7c,3,6,63.5,2.74,495202.2,652357.01
1549658394,b88f,1c7c,2,1,26,0,0,0
1549658397,700a,0,2,14,26,0,226663.38,65511.76
1549658397,cda3,700a,3,1,68,0,0,0
1549658397,5408,0,2,1,26,0,0,0
1549658400,700a,0,2,15,26,0,211571.5,84417.73
1549658400,ffff,ffff,0,16,0,0,180840.67,86990.62
1549658400,b88f,1c7c,2,1,26,0,0,0
1549658403,700a,0,2,11,26,0,267268.4,248059.36
1549658403,0,0,0,1,0,0,0,0
1549658403,0,700a,3,2,74.5,9.19,21630,0
1549658406,700a,0,2,13,26,0,245347.25,101092.4
1549658406,1c7c,0,3,4,63,4.62,422027,661699.96
1549658406,0,1c7c,3,4,63.5,2.89,414951.67,687315.54
1549658409,700a,0,2,12,26,0,246602.64,3396.6
1549658409,0,1c7c,3,4,63.5,2.89,841716.67,1424959.41
1549658409,5408,0,2,1,26,0,0,0
1549658412,700a,0,2,11,26,0,270088.2,77719.51
1549658412,1c7c,0,3,2,63,5.66,44389,0
1549658412,0,1c7c,3,2,63.5,3.54,20623,0
1549658415,700a,0,2,4,26,0,490784,641987.52
1549658415,cda3,700a,3,1,68,0,0,0
1549658415,1c7c,0,3,2,63,5.66,39496,0
1549658418,700a,0,3,1,75,0,0,0
1549658418,1c7c,0,3,2,63,5.66,88124,0
1549658418,1c7c,0,1,2,69,0,86877,0
1549658421,700a,0,2,11,26.18,0.6,271337.6,82549.16
1549658421,0,1c7c,3,2,63.5,3.54,15732,0
1549658421,5408,0,2,1,26,0,0,0
1549658424,700a,0,2,13,26,0,245687.5,624.17
1549658424,0,1c7c,3,4,63.5,2.89,413963.67,682152.46
1549658427,1c7c,0,3,8,64,4.14,353087.43,568105.35
1549658427,2000,700a,3,1,68,0,0,0
1549658427,5408,0,2,1,26,0,0,0
1549658430,700a,0,2,11,26,0,271365.1,77392.88
1549658430,b88f,1c7c,2,1,26,0,0,0
1549658433,700a,0,2,14,26,0,226451.15,115792.53
1549658433,b88f,0,1,1,71,0,0,0
1549658433,b88f,1c7c,2,2,26,0,9010,0
1549658436,700a,0,2,7,26,0,404271.33,388528.78
1549658436,0,700a,3,2,68,0,6627,0
1549658436,b88f,1c7c,2,1,26,0,0,0
1549658439,700a,0,2,16,26,0,196118.6,97213.42
1549658439,5408,0,2,2,26,0,9131,0
1549658439,5408,0,3,3,65,5.2,515013,722503.32
1549658442,700a,0,2,13,26,0,227000.08,68906.28
1549658442,5408,0,2,1,26,0,0,0
1549658442,cda3,700a,3,1,68,0,0,0
1549658445,700a,0,2,8,26,0,245337,968.55
1549658445,ffff,ffff,0,8,0,0,336677.29,162077.42
1549658445,b88f,1c7c,2,1,26,0,0,0
1549658448,700a,0,3,1,75,0,0,0
1549658448,0,700a,3,1,68,0,0,0
1549658448,5408,0,2,1,26,0,0,0
1549658451,700a,0,2,11,26,0,271225.5,80831.76
1549658451,5408,0,3,1,68,0,0,0
1549658451,b88f,1c7c,2,1,26,0,0,0
1549658454,700a,0,2,11,26,0,245626.3,3666.61
1549658454,0,ffff,1,1,64,0,0,0
1549658454,0,5408,3,2,61.5,3.54,7539,0
1549658457,700a,0,2,10,26,0,323871.78,336321.29
1549658457,cda3,700a,3,1,68,0,0,0
1549658457,b88f,1c7c,2,1,26,0,0,0
1549658460,700a,0,2,9,26,0,245734.38,927.61
1549658460,ffff,ffff,0,8,0,0,245750.29,1818.51
1549658463,700a,0,2,17,26,0,230797.69,104080.57
1549658463,0,1c7c,3,2,63.5,3.54,17107,0
1549658463,b88f,1c7c,2,1,26,0,0,0
1549658466,700a,0,2,10,26,0,323472.89,259983.46
1549658466,0,700a,3,3,72.33,7.51,474435,658570.97
1549658466,5408,0,2,1,26,0,0,0
1549658469,700a,0,2,14,26,0,207604.08,88009.22
1549658469,1c7c,ffff,1,1,64,0,0,0
1549658469,b88f,1c7c,2,1,26,0,0,0
1549658472,1c7c,0,1,1,69,0,0,0
1549658472,5408,0,2,2,26,0,1726,0
1549658472,cda3,700a,3,1,68,0,0,0
1549658475,700a,0,2,7,26,0,245162.33,551.94
1549658475,1c7c,0,3,2,63,5.66,41127,0
1549658475,0,1c7c,3,2,63.5,3.54,14369,0
1549658478,b88f,1c7c,2,1,26,0,0,0
1549658478,0,ffff,1,3,65,0,156387.5,6738.02
1549658478,0,700a,3,1,68,0,0,0
1549658481,0,ffff,1,4,65,0,158986.67,22796.81
1549658481,700a,0,2,11,26,0,271626.3,77476.29
1549658481,b88f,1c7c,2,1,26,0,0,0
1549658484,700a,0,2,13,26,0,245541.83,824.87
1549658484,1c7c,ffff,1,1,64,0,0,0
1549658484,5408,0,2,1,26,0,0,0
1549658487,700a,0,2,10,26,0,323515,336232.75
1549658487,cda3,700a,3,1,68,0,0,0
1549658487,b88f,1c7c,2,1,26,0,0,0
1549658490,700a,0,2,13,26,0,245324.92,743.47
1549658490,ffff,ffff,0,14,0,0,226452.38,54606.46
1549658490,5408,0,2,1,26,0,0,0
1549715006,700a,0,1,10,26,0,216404.89,142296.52
1549715006,0,700a,2,1,68,0,0,0
1549715006,b88f,1c7c,1,1,26,0,0,0
1549715009,700a,0,1,13,26,0,245144.83,1466.31
1549715009,1c7c,ffff,3,1,64,0,0,0
1549715009,5408,0,1,1,26,0,0,0
1549715012,700a,0,1,13,26,0,224646,69851.22
1549715012,ffff,ffff,0,14,0,0,207365.15,76797.97
1549715012,b88f,1c7c,1,1,26,0,0,0
1549715015,700a,0,1,16,26,0,196483.8,96411.98
1549715015,5408,0,1,1,26,0,0,0
1549715015,0,700a,2,6,72,6.23,97780,119488.37
1549715018,700a,0,1,9,26,0,245156.62,1011.46
1549715018,0,ffff,3,1,64,0,0,0
1549715018,b88f,1c7c,1,1,26,0,0,0
1549715021,700a,0,1,12,26,0,245022.55,668.83
1549715021,0,ffff,3,1,64,0,0,0
1549715021,5408,0,1,1,26,0,0,0
1549715024,700a,0,1,12,26,0,267090.45,74467.88
1549715024,ffff,ffff,0,13,0,0,244729.25,98596.97
1549715024,888f,1c7c,4,1,26,0,0,0
1549715027,700a,0,1,12,26,0,264192.64,64365.06
1549715027,0,700a,2,1,68,0,0,0
1549715027,5408,0,1,1,26,0,0,0
1549715030,700a,0,1,14,26,0,226211.92,67448.51
1549715030,ffff,ffff,0,14,0,0,226115.62,46275
1549715030,b88f,1c7c,1,1,26,0,0,0
1549715033,700a,0,1,12,26,0,244851.55,915.6
1549715033,0,ffff,3,2,64,0,1741031,0
1549715033,5408,0,1,1,26,0,0,0
1549715036,700a,0,1,13,26,0,244313.67,102289.62
1549715036,0,700a,2,1,68,0,0,0
1549715036,b88f,1c7c,1,1,26,0,0,0
1549715039,700a,0,1,11,26,0,244986.3,2175.4
1549715039,5408,0,1,1,26,0,0,0
1549715039,0,ffff,3,1,65,0,0,0
1549715042,0,ffff,3,6,65,0,174020.8,111080.49
1549715042,b88f,1c7c,1,1,26,0,0,0
1549715042,7087,0,5,1,26,0,0,0
1549715045,1c7c,ffff,3,1,64,0,0,0
1549715045,5408,0,2,2,63,5.66,1025671,0
1549715045,0,5408,2,2,61.5,3.54,8873,0
1549715048,700a,0,1,13,26,0,244979.25,1397.53
1549715048,5408,0,1,1,26,0,0,0
1549715048,b88f,1c7c,1,1,26,0,0,0
1549715051,700a,0,1,13,26,0,245176.25,1357.36
1549715051,ffff,ffff,0,13,0,0,245073.08,2000.89
1549715054,700a,0,1,12,26,0,244943.09,2457.43
1549715054,0,ffff,3,2,65,0,266015,0
1549715054,b88f,1c7c,1,1,26,0,0,0
1549715057,700a,0,1,12,26,0,265988.91,70027.38
1549715057,0,700a,2,1,68,0,0,0
1549715060,5408,0,1,1,26,0,0,0
1549715060,b88f,1c7c,1,1,26,0,0,0
1549715060,0,ffff,3,1,64,0,0,0
1549715063,700a,0,1,11,26,0,244925.7,1031
1549715063,ffff,0,0,1,0,0,0,0
1549715063,ffff,ffff,0,10,0,0,272278,81228.36
1549715066,700a,0,1,11,26,0,268514.4,74042.19
1549715066,0,700a,2,1,68,0,0,0
1549715066,b88f,1c7c,1,1,26,0,0,0
1549715069,700a,0,1,13,26,0,244885.83,451.99
1549715069,ffff,ffff,0,13,0,0,244885.08,1088.93
1549715069,0,ffff,3,7,65,0,159014.67,131022.51
1549715072,700a,0,1,12,26,0,267330.18,73572.39
1549715072,5408,0,1,1,26,0,0,0
1549715072,b88f,1c7c,1,1,26,0,0,0
1549715075,700a,0,1,11,26,0,245078.3,731.03
1549715075,0,ffff,3,1,64,0,0,0
1549715075,0,700a,2,2,68,0,7867,0
1549715078,0,700a,2,2,74.5,9.19,242232,0
1549715078,5408,0,1,1,26,0,0,0
1549715078,b88f,1c7c,1,1,26,0,0,0
1549715081,ffff,ffff,0,12,0,0,224885.73,124055.52
1549715081,700a,0,1,12,26,0,222784.36,71716.25
1549715081,0,ffff,2,1,65,0,0,0
1549715084,700a,0,1,13,26,0,244918.83,533.1
1549715084,5408,0,1,1,26,0,0,0
1549715084,b88f,1c7c,1,1,26,0,0,0
1549715087,700a,0,1,11,26,0,266253.3,67756.71
1549715087,ffff,ffff,0,13,0,0,221980.67,68563.52
1549715087,0,700a,2,1,68,0,0,0
1549715090,700a,0,1,12,26,0,267182.36,73964.15
1549715090,5408,0,1,1,26,0,0,0
1549715090,b88f,1c7c,1,1,26,0,0,0
1549715800,700a,0,1,9,26,0,245704.62,703.88
1549715800,0,1c7c,3,2,63.5,3.54,18130,0
1549715800,0,700a,3,1,68,0,0,0
1549715803,700a,0,1,12,26,0,244999.18,747.61
1549715803,ffff,ffff,0,18,0,0,158455.53,102971.02
1549715803,0,700a,3,6,70.17,5.31,97698.4,127543.04
1549715806,700a,0,1,11,26,0,294074.2,155451.5
1549715806,0,1276,3,1,83,0,0,0
1549715809,700a,0,1,13,26,0,244863.25,876.17
1549715809,0,4c10,3,1,79,0,0,0
1549715812,700a,0,1,12,26,0,264181.73,63958.41
1549715812,0,700a,3,1,68,0,0,0
1549715812,5408,0,1,1,26,0,0,0
1549715815,ffff,ffff,0,17,0,0,118901,107441.48
1549715815,0,0,0,1,0,0,0,0
